0,1,2,3,4,5,9,10,11,15,16,17
,,,2025,2025.0,2025.0,2024,2024.0,2024.0,2023,2023.0,2023.0
Gross margin:,Gross margin:,Gross margin:,,,,,,,,,
Products,Products,Products,$,112887.0,,$,109633.0,,$,108803.0,
Services,Services,Services,82314,82314.0,,71050,71050.0,,60345,60345.0,
Total gross margin,Total gross margin,Total gross margin,$,195201.0,,$,180683.0,,$,169148.0,
