0,1,2,3,4,5,9,10,11,15,16,17,21,22,23,27,28,29
,,,2025,2025.0,2025.0,Change,Change,Change,2024,2024.0,2024.0,Change,Change,Change,2023,2023.0,2023.0
iPhone,iPhone,iPhone,$,209586.0,,4,4,%,$,201183.0,,—,—,%,$,200583.0,
Mac,Mac,Mac,33708,33708.0,,12,12,%,29984,29984.0,,2,2,%,29357,29357.0,
iPad,iPad,iPad,28023,28023.0,,5,5,%,26694,26694.0,,(6),(6),%,28300,28300.0,
"Wearables, Home and Accessories","Wearables, Home and Accessories","Wearables, Home and Accessories",35686,35686.0,,(4),(4),%,37005,37005.0,,(7),(7),%,39845,39845.0,
Services (1),Services (1),Services (1),109158,109158.0,,14,14,%,96169,96169.0,,13,13,%,85200,85200.0,
Total net sales,Total net sales,Total net sales,$,416161.0,,6,6,%,$,391035.0,,2,2,%,$,383285.0,
