0,1,2,3,4,5,9,10,11,15,16,17
,,,2023,2023.0,2023.0,2022,2022.0,2022.0,2021,2021.0,2021.0
Gross margin:,Gross margin:,Gross margin:,,,,,,,,,
Products,Products,Products,$,108803.0,,$,114728.0,,$,105126.0,
Services,Services,Services,60345,60345.0,,56054,56054.0,,47710,47710.0,
Total gross margin,Total gross margin,Total gross margin,$,169148.0,,$,170782.0,,$,152836.0,
